,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain
2212,717.0,1.0,40.0,0.0,98241.04,1.0,1.0,0.0,110887.14,0.0,1.0,0.0
2213,741.0,0.0,37.0,8.0,170840.08,2.0,0.0,0.0,109843.16,0.0,1.0,0.0
2214,498.0,0.0,41.0,4.0,87541.06,2.0,1.0,1.0,12577.21,1.0,0.0,0.0
2215,850.0,0.0,26.0,4.0,62610.96,2.0,0.0,1.0,179365.1,1.0,0.0,0.0
2216,493.0,1.0,36.0,9.0,0.0,2.0,1.0,1.0,65816.53,1.0,0.0,0.0
2217,686.0,0.0,47.0,5.0,113328.93,1.0,1.0,0.0,124170.9,0.0,0.0,1.0
2218,666.0,1.0,35.0,2.0,104832.49,1.0,1.0,0.0,175015.12,0.0,0.0,1.0
2219,733.0,0.0,31.0,9.0,102289.85,1.0,1.0,1.0,115441.66,0.0,1.0,0.0
2220,631.0,0.0,34.0,6.0,125227.82,2.0,0.0,1.0,128247.03,0.0,1.0,0.0
2221,714.0,0.0,49.0,5.0,140510.89,1.0,1.0,0.0,141914.94,0.0,1.0,0.0
2222,767.0,0.0,35.0,6.0,132253.22,1.0,1.0,0.0,115566.57,0.0,1.0,0.0
2223,711.0,1.0,43.0,2.0,39043.29,2.0,1.0,1.0,175423.69,1.0,0.0,0.0
2224,722.0,1.0,34.0,8.0,0.0,2.0,1.0,1.0,133447.49,0.0,0.0,1.0
2225,631.0,1.0,55.0,9.0,99685.06,1.0,1.0,0.0,114474.98,0.0,1.0,0.0
2226,701.0,1.0,38.0,3.0,125385.49,2.0,0.0,1.0,52044.66,0.0,0.0,1.0
2227,790.0,1.0,46.0,2.0,131365.37,2.0,1.0,1.0,180290.68,0.0,0.0,1.0
2228,633.0,1.0,58.0,6.0,98308.51,1.0,1.0,1.0,132034.13,1.0,0.0,0.0
2229,644.0,0.0,37.0,8.0,0.0,2.0,1.0,0.0,20968.88,0.0,0.0,1.0
2230,757.0,1.0,44.0,5.0,140856.16,2.0,1.0,0.0,158735.1,1.0,0.0,0.0
2231,696.0,0.0,30.0,8.0,0.0,2.0,1.0,1.0,196134.44,1.0,0.0,0.0
2232,746.0,1.0,35.0,2.0,172274.01,1.0,1.0,0.0,22374.97,0.0,0.0,1.0
2233,649.0,1.0,36.0,8.0,0.0,2.0,1.0,0.0,161668.15,0.0,0.0,1.0
2234,565.0,1.0,38.0,0.0,122447.76,1.0,0.0,0.0,67339.34,1.0,0.0,0.0
2235,720.0,0.0,38.0,10.0,0.0,2.0,1.0,1.0,56229.72,0.0,0.0,1.0
2236,648.0,0.0,56.0,6.0,157559.59,2.0,1.0,0.0,140991.23,0.0,1.0,0.0
2237,632.0,1.0,41.0,3.0,126550.7,1.0,0.0,0.0,177644.52,1.0,0.0,0.0
2238,622.0,0.0,30.0,2.0,158584.82,3.0,1.0,0.0,142342.55,1.0,0.0,0.0
2239,835.0,1.0,28.0,2.0,163569.61,2.0,1.0,1.0,154559.28,1.0,0.0,0.0
2240,493.0,0.0,31.0,3.0,0.0,1.0,1.0,1.0,176570.28,0.0,1.0,0.0
2241,785.0,0.0,33.0,6.0,127211.45,1.0,0.0,0.0,191961.83,0.0,1.0,0.0
2242,681.0,1.0,42.0,3.0,118199.97,2.0,1.0,0.0,9452.88,0.0,1.0,0.0
2243,621.0,0.0,30.0,2.0,101014.08,2.0,1.0,1.0,165257.31,0.0,0.0,1.0
2244,756.0,1.0,38.0,6.0,119208.85,1.0,1.0,0.0,169763.89,1.0,0.0,0.0
2245,515.0,0.0,66.0,6.0,0.0,2.0,1.0,1.0,160663.11,1.0,0.0,0.0
2246,625.0,0.0,58.0,10.0,53772.73,1.0,1.0,1.0,192072.1,0.0,0.0,1.0
2247,717.0,0.0,39.0,6.0,0.0,2.0,1.0,0.0,93275.61,0.0,1.0,0.0
2248,595.0,0.0,41.0,2.0,138878.81,1.0,0.0,1.0,112269.67,0.0,0.0,1.0
2249,539.0,0.0,37.0,1.0,130922.81,2.0,0.0,0.0,2186.83,1.0,0.0,0.0
2250,762.0,1.0,35.0,9.0,0.0,2.0,1.0,1.0,43075.7,0.0,0.0,1.0
2251,706.0,1.0,20.0,8.0,0.0,2.0,1.0,1.0,12368.11,0.0,0.0,1.0
2252,677.0,0.0,25.0,8.0,130866.19,1.0,1.0,0.0,42410.21,0.0,1.0,0.0
2253,733.0,0.0,33.0,7.0,187257.94,1.0,0.0,1.0,190430.81,0.0,0.0,1.0
2254,684.0,0.0,41.0,7.0,0.0,1.0,1.0,1.0,138394.37,1.0,0.0,0.0
2255,679.0,1.0,36.0,6.0,147733.64,1.0,0.0,1.0,172501.38,0.0,0.0,1.0
2256,478.0,1.0,43.0,1.0,0.0,2.0,1.0,1.0,197916.43,1.0,0.0,0.0
2257,696.0,1.0,33.0,2.0,163139.27,1.0,1.0,1.0,7035.36,0.0,0.0,1.0
2258,686.0,0.0,35.0,4.0,0.0,2.0,1.0,1.0,159676.55,1.0,0.0,0.0
2259,466.0,0.0,36.0,5.0,119540.15,1.0,0.0,1.0,80603.99,1.0,0.0,0.0
2260,686.0,0.0,41.0,4.0,129553.76,2.0,1.0,0.0,187599.8,1.0,0.0,0.0
2261,576.0,1.0,55.0,9.0,0.0,2.0,1.0,1.0,94450.97,0.0,1.0,0.0
2262,763.0,0.0,61.0,1.0,66101.89,1.0,1.0,1.0,143981.27,1.0,0.0,0.0
2263,572.0,1.0,43.0,2.0,140431.98,1.0,1.0,0.0,26450.57,1.0,0.0,0.0
2264,757.0,0.0,49.0,2.0,0.0,2.0,0.0,0.0,164482.92,1.0,0.0,0.0
2265,582.0,0.0,29.0,0.0,0.0,1.0,1.0,1.0,84012.81,1.0,0.0,0.0
2266,623.0,0.0,35.0,5.0,0.0,2.0,1.0,0.0,101192.08,0.0,1.0,0.0
2267,617.0,0.0,37.0,4.0,116471.43,2.0,1.0,0.0,175324.74,1.0,0.0,0.0
2268,425.0,1.0,39.0,4.0,0.0,2.0,1.0,0.0,197226.32,1.0,0.0,0.0
2269,659.0,0.0,56.0,9.0,123785.24,1.0,1.0,0.0,99504.03,1.0,0.0,0.0
2270,605.0,0.0,33.0,4.0,0.0,2.0,0.0,1.0,83700.66,1.0,0.0,0.0
2271,538.0,0.0,38.0,8.0,88758.95,2.0,0.0,0.0,28226.15,0.0,1.0,0.0
2272,665.0,1.0,25.0,5.0,153611.83,2.0,1.0,0.0,35321.65,0.0,1.0,0.0
2273,491.0,0.0,57.0,4.0,112044.72,1.0,1.0,1.0,41229.73,0.0,0.0,1.0
2274,726.0,0.0,27.0,7.0,123826.07,1.0,0.0,1.0,78970.58,1.0,0.0,0.0
2275,580.0,0.0,65.0,9.0,106804.26,3.0,1.0,0.0,107890.69,1.0,0.0,0.0
2276,550.0,0.0,48.0,6.0,0.0,2.0,1.0,1.0,191870.28,1.0,0.0,0.0
2277,542.0,0.0,59.0,2.0,68892.77,2.0,1.0,0.0,7905.06,1.0,0.0,0.0
2278,732.0,0.0,43.0,6.0,0.0,2.0,1.0,0.0,65731.53,1.0,0.0,0.0
2279,473.0,0.0,33.0,5.0,125827.43,1.0,0.0,1.0,145698.73,0.0,0.0,1.0
2280,745.0,1.0,34.0,9.0,0.0,2.0,1.0,0.0,50046.25,1.0,0.0,0.0
2281,732.0,1.0,36.0,7.0,0.0,2.0,1.0,1.0,60830.24,0.0,1.0,0.0
2282,848.0,0.0,40.0,5.0,148495.64,1.0,0.0,0.0,158853.98,1.0,0.0,0.0
2283,572.0,1.0,37.0,1.0,133043.66,1.0,0.0,0.0,111243.09,1.0,0.0,0.0
2284,702.0,1.0,45.0,9.0,74989.58,1.0,1.0,1.0,171014.69,0.0,1.0,0.0
2285,664.0,1.0,39.0,7.0,60263.23,1.0,1.0,0.0,170835.32,0.0,1.0,0.0
2286,630.0,1.0,50.0,3.0,129370.91,4.0,1.0,1.0,47775.34,0.0,1.0,0.0
2287,618.0,1.0,44.0,5.0,157955.83,2.0,0.0,0.0,139297.71,1.0,0.0,0.0
2288,556.0,1.0,26.0,4.0,0.0,1.0,1.0,0.0,195167.38,1.0,0.0,0.0
2289,619.0,0.0,30.0,7.0,70729.17,1.0,1.0,1.0,160948.87,1.0,0.0,0.0
2290,644.0,1.0,48.0,8.0,0.0,2.0,0.0,1.0,44965.54,0.0,0.0,1.0
2291,658.0,1.0,50.0,2.0,0.0,2.0,1.0,0.0,52137.73,0.0,0.0,1.0
2292,598.0,1.0,27.0,8.0,90721.52,2.0,1.0,0.0,109296.18,1.0,0.0,0.0
2293,677.0,1.0,27.0,2.0,0.0,2.0,1.0,1.0,20092.89,0.0,0.0,1.0
2294,689.0,0.0,45.0,0.0,57784.22,1.0,1.0,0.0,197804.0,1.0,0.0,0.0
2295,591.0,1.0,33.0,9.0,131765.72,1.0,1.0,0.0,118782.06,1.0,0.0,0.0
2296,699.0,1.0,40.0,7.0,0.0,1.0,0.0,1.0,152876.13,0.0,1.0,0.0
2297,749.0,1.0,47.0,9.0,110022.74,1.0,0.0,1.0,135655.29,1.0,0.0,0.0
2298,709.0,0.0,40.0,9.0,131569.63,1.0,1.0,1.0,103970.58,0.0,1.0,0.0
2299,607.0,1.0,61.0,2.0,164523.5,2.0,1.0,1.0,35786.76,0.0,1.0,0.0
2300,650.0,0.0,25.0,2.0,114330.95,1.0,1.0,1.0,25325.07,0.0,0.0,1.0
2301,651.0,0.0,45.0,10.0,135923.16,1.0,1.0,0.0,18732.84,1.0,0.0,0.0
2302,676.0,0.0,61.0,8.0,0.0,2.0,1.0,1.0,118522.73,1.0,0.0,0.0
2303,723.0,0.0,49.0,4.0,0.0,2.0,0.0,1.0,89972.25,0.0,0.0,1.0
2304,714.0,1.0,45.0,0.0,124693.48,1.0,0.0,1.0,187194.15,0.0,0.0,1.0
2305,759.0,0.0,35.0,7.0,147936.42,1.0,1.0,1.0,106785.7,1.0,0.0,0.0
2306,582.0,1.0,29.0,0.0,0.0,1.0,1.0,0.0,142516.35,1.0,0.0,0.0
2307,697.0,0.0,34.0,2.0,126558.92,1.0,1.0,0.0,73334.43,0.0,1.0,0.0
2308,610.0,1.0,57.0,6.0,106938.11,2.0,0.0,1.0,186612.47,0.0,1.0,0.0
2309,488.0,0.0,33.0,4.0,140002.35,1.0,1.0,0.0,123613.81,0.0,1.0,0.0
2310,599.0,1.0,46.0,9.0,123444.72,1.0,1.0,1.0,31368.08,1.0,0.0,0.0
2311,781.0,1.0,32.0,6.0,147107.91,1.0,1.0,1.0,40066.95,1.0,0.0,0.0
2312,645.0,1.0,19.0,9.0,128514.84,1.0,0.0,0.0,175969.19,1.0,0.0,0.0
2313,545.0,0.0,55.0,5.0,0.0,1.0,0.0,0.0,10034.77,0.0,1.0,0.0
2314,597.0,0.0,40.0,9.0,106756.01,2.0,1.0,0.0,151167.94,0.0,0.0,1.0
2315,561.0,0.0,28.0,3.0,0.0,2.0,1.0,0.0,191387.76,1.0,0.0,0.0
2316,662.0,0.0,37.0,6.0,0.0,2.0,1.0,0.0,51229.17,0.0,1.0,0.0
2317,649.0,0.0,50.0,5.0,155393.32,1.0,1.0,1.0,87351.42,1.0,0.0,0.0
2318,630.0,0.0,36.0,2.0,110414.48,1.0,1.0,1.0,48984.95,0.0,0.0,1.0
2319,672.0,1.0,33.0,2.0,0.0,2.0,1.0,1.0,182738.0,0.0,1.0,0.0
2320,636.0,0.0,37.0,9.0,157098.52,1.0,1.0,1.0,153535.27,0.0,1.0,0.0
2321,593.0,0.0,38.0,5.0,85626.6,1.0,1.0,1.0,125079.65,0.0,1.0,0.0
2322,545.0,1.0,45.0,6.0,93796.42,2.0,1.0,1.0,162321.26,0.0,0.0,1.0
2323,567.0,0.0,41.0,1.0,0.0,2.0,1.0,0.0,3414.72,1.0,0.0,0.0
2324,583.0,1.0,51.0,6.0,125268.03,2.0,1.0,0.0,165082.25,1.0,0.0,0.0
2325,681.0,0.0,29.0,2.0,148143.84,1.0,1.0,1.0,52021.39,0.0,0.0,1.0
2326,762.0,1.0,29.0,10.0,115545.33,2.0,1.0,0.0,148256.43,0.0,0.0,1.0
2327,648.0,1.0,35.0,7.0,0.0,2.0,0.0,0.0,122899.01,1.0,0.0,0.0
2328,644.0,1.0,30.0,5.0,44928.88,1.0,1.0,1.0,10771.46,0.0,0.0,1.0
2329,706.0,1.0,29.0,2.0,0.0,2.0,1.0,1.0,18255.51,1.0,0.0,0.0
2330,850.0,1.0,35.0,3.0,162442.35,1.0,1.0,0.0,183566.78,0.0,0.0,1.0
2331,484.0,0.0,39.0,5.0,0.0,2.0,1.0,1.0,175224.12,0.0,1.0,0.0
2332,508.0,1.0,28.0,0.0,96213.82,2.0,1.0,0.0,147913.56,1.0,0.0,0.0
2333,439.0,0.0,29.0,6.0,156569.43,1.0,1.0,0.0,180598.66,0.0,0.0,1.0
2334,484.0,1.0,36.0,8.0,0.0,2.0,1.0,0.0,186136.48,0.0,0.0,1.0
2335,803.0,0.0,37.0,1.0,0.0,2.0,0.0,0.0,7455.2,0.0,1.0,0.0
2336,724.0,0.0,48.0,6.0,110463.25,2.0,1.0,1.0,80552.11,1.0,0.0,0.0
2337,640.0,1.0,33.0,7.0,154575.76,1.0,1.0,0.0,25722.28,0.0,0.0,1.0
2338,701.0,0.0,35.0,9.0,0.0,2.0,0.0,0.0,170996.86,1.0,0.0,0.0
2339,537.0,1.0,37.0,3.0,0.0,2.0,1.0,1.0,20603.32,0.0,1.0,0.0
2340,651.0,1.0,26.0,5.0,147037.32,1.0,0.0,0.0,141763.26,0.0,1.0,0.0
2341,523.0,1.0,41.0,0.0,119276.31,1.0,0.0,0.0,122284.38,1.0,0.0,0.0
2342,717.0,0.0,25.0,7.0,108664.85,2.0,1.0,0.0,190011.85,0.0,0.0,1.0
2343,593.0,1.0,44.0,5.0,0.0,1.0,1.0,0.0,128046.98,0.0,1.0,0.0
2344,706.0,1.0,38.0,5.0,163034.82,2.0,1.0,1.0,135662.17,0.0,1.0,0.0
2345,714.0,0.0,49.0,4.0,93059.34,1.0,1.0,0.0,7571.51,0.0,0.0,1.0
2346,794.0,1.0,38.0,9.0,179581.31,1.0,1.0,0.0,23596.24,0.0,1.0,0.0
2347,518.0,1.0,46.0,4.0,113625.93,1.0,0.0,0.0,92727.42,0.0,1.0,0.0
2348,589.0,1.0,55.0,7.0,119961.48,1.0,1.0,0.0,65156.83,1.0,0.0,0.0
2349,824.0,1.0,45.0,3.0,129209.48,1.0,0.0,0.0,60151.77,0.0,1.0,0.0
2350,719.0,0.0,42.0,5.0,137227.04,3.0,1.0,0.0,149097.38,0.0,1.0,0.0
2351,617.0,0.0,58.0,3.0,119024.75,2.0,1.0,0.0,35199.24,1.0,0.0,0.0
2352,651.0,1.0,35.0,7.0,74623.5,3.0,1.0,0.0,129451.29,0.0,0.0,1.0
2353,637.0,0.0,45.0,2.0,157929.45,1.0,1.0,1.0,145134.49,1.0,0.0,0.0
2354,554.0,0.0,26.0,7.0,92606.86,2.0,1.0,0.0,192709.69,0.0,1.0,0.0
2355,731.0,1.0,35.0,2.0,127862.93,2.0,1.0,0.0,139083.7,0.0,0.0,1.0
2356,569.0,0.0,42.0,1.0,0.0,1.0,1.0,1.0,83629.6,0.0,1.0,0.0
2357,625.0,0.0,37.0,4.0,142711.81,1.0,1.0,0.0,35625.41,1.0,0.0,0.0
2358,592.0,0.0,38.0,4.0,0.0,2.0,1.0,0.0,35338.96,1.0,0.0,0.0
2359,669.0,1.0,43.0,1.0,163159.85,1.0,0.0,1.0,15602.8,0.0,1.0,0.0
2360,663.0,1.0,32.0,3.0,108586.86,1.0,1.0,1.0,182355.21,0.0,1.0,0.0
2361,518.0,0.0,41.0,5.0,110624.99,1.0,1.0,0.0,89327.67,0.0,1.0,0.0
2362,686.0,0.0,43.0,5.0,154846.24,2.0,1.0,1.0,151903.6,0.0,1.0,0.0
2363,709.0,1.0,45.0,4.0,122917.71,1.0,1.0,1.0,11.58,1.0,0.0,0.0
2364,571.0,0.0,33.0,9.0,0.0,2.0,0.0,1.0,77519.62,1.0,0.0,0.0
2365,707.0,0.0,31.0,2.0,82787.93,2.0,0.0,0.0,91423.69,0.0,1.0,0.0
2366,701.0,1.0,32.0,5.0,102500.34,1.0,0.0,0.0,106287.77,1.0,0.0,0.0
2367,672.0,1.0,34.0,9.0,0.0,2.0,1.0,0.0,161800.77,0.0,1.0,0.0
2368,620.0,1.0,39.0,9.0,159492.79,1.0,1.0,0.0,80582.34,0.0,0.0,1.0
2369,557.0,1.0,48.0,10.0,0.0,2.0,1.0,1.0,185094.48,0.0,0.0,1.0
2370,648.0,0.0,54.0,7.0,118241.02,1.0,1.0,0.0,172586.89,1.0,0.0,0.0
2371,479.0,0.0,35.0,2.0,113090.4,1.0,1.0,0.0,195649.79,1.0,0.0,0.0
2372,730.0,0.0,22.0,9.0,65763.57,1.0,1.0,1.0,145792.01,0.0,1.0,0.0
2373,737.0,0.0,43.0,1.0,125537.38,1.0,1.0,0.0,138510.01,1.0,0.0,0.0
2374,616.0,1.0,31.0,3.0,94263.91,2.0,1.0,0.0,168895.06,0.0,0.0,1.0
2375,639.0,1.0,29.0,4.0,133434.57,2.0,1.0,0.0,97983.44,0.0,0.0,1.0
2376,815.0,0.0,39.0,6.0,0.0,1.0,1.0,1.0,85167.88,0.0,0.0,1.0
2377,786.0,1.0,31.0,9.0,0.0,2.0,1.0,1.0,18210.36,1.0,0.0,0.0
2378,549.0,1.0,50.0,9.0,94748.76,2.0,0.0,1.0,13608.18,1.0,0.0,0.0
2379,622.0,0.0,38.0,4.0,98640.74,1.0,1.0,1.0,110457.99,1.0,0.0,0.0
2380,624.0,1.0,26.0,9.0,74681.9,2.0,0.0,0.0,31231.35,1.0,0.0,0.0
2381,841.0,1.0,34.0,4.0,0.0,2.0,1.0,0.0,141582.66,0.0,0.0,1.0
2382,614.0,0.0,41.0,7.0,179915.85,1.0,0.0,0.0,14666.35,1.0,0.0,0.0
2383,676.0,1.0,30.0,1.0,128207.23,1.0,1.0,1.0,55400.17,1.0,0.0,0.0
2384,697.0,1.0,42.0,9.0,132739.26,2.0,0.0,0.0,174667.65,1.0,0.0,0.0
2385,732.0,0.0,40.0,10.0,0.0,2.0,1.0,0.0,154189.08,1.0,0.0,0.0
2386,623.0,1.0,27.0,4.0,120509.81,1.0,0.0,0.0,142170.44,1.0,0.0,0.0
2387,541.0,1.0,46.0,4.0,124547.13,2.0,1.0,0.0,94499.06,0.0,0.0,1.0
2388,773.0,0.0,39.0,4.0,0.0,2.0,0.0,1.0,182081.45,0.0,1.0,0.0
2389,762.0,1.0,34.0,4.0,88815.56,2.0,1.0,0.0,68562.26,0.0,0.0,1.0
2390,655.0,0.0,35.0,1.0,82231.51,2.0,1.0,0.0,88798.02,0.0,1.0,0.0
2391,602.0,1.0,32.0,7.0,184715.86,2.0,1.0,0.0,113781.99,1.0,0.0,0.0
2392,850.0,1.0,31.0,3.0,0.0,2.0,1.0,0.0,121866.87,0.0,0.0,1.0
2393,649.0,1.0,51.0,4.0,0.0,1.0,1.0,1.0,150390.57,0.0,1.0,0.0
2394,850.0,1.0,28.0,4.0,147972.19,1.0,1.0,0.0,60708.72,1.0,0.0,0.0
2395,543.0,1.0,43.0,9.0,0.0,2.0,1.0,1.0,78858.07,1.0,0.0,0.0
2396,672.0,1.0,52.0,8.0,170008.84,1.0,0.0,0.0,56407.42,1.0,0.0,0.0
2397,600.0,0.0,27.0,3.0,0.0,2.0,0.0,1.0,125698.97,0.0,0.0,1.0
2398,671.0,0.0,34.0,10.0,0.0,1.0,1.0,0.0,23235.38,0.0,0.0,1.0
2399,706.0,0.0,42.0,8.0,95386.82,1.0,1.0,1.0,75732.25,0.0,1.0,0.0
2400,541.0,1.0,51.0,7.0,90373.28,2.0,1.0,0.0,179861.79,0.0,1.0,0.0
2401,711.0,1.0,34.0,4.0,133467.77,2.0,1.0,1.0,42976.64,0.0,0.0,1.0
2402,630.0,1.0,30.0,3.0,0.0,2.0,0.0,1.0,10486.69,1.0,0.0,0.0
2403,531.0,1.0,31.0,3.0,96288.26,1.0,1.0,0.0,56794.73,1.0,0.0,0.0
2404,641.0,0.0,26.0,4.0,91547.84,2.0,0.0,1.0,28157.34,0.0,1.0,0.0
2405,631.0,1.0,37.0,8.0,138292.64,2.0,0.0,0.0,152422.91,1.0,0.0,0.0
2406,685.0,1.0,35.0,9.0,0.0,1.0,1.0,0.0,167033.83,0.0,0.0,1.0
2407,702.0,1.0,32.0,8.0,71667.74,1.0,1.0,1.0,126082.18,0.0,1.0,0.0
2408,708.0,0.0,43.0,0.0,118994.84,1.0,1.0,0.0,181499.77,0.0,0.0,1.0
2409,653.0,1.0,55.0,7.0,0.0,2.0,1.0,1.0,41967.03,0.0,1.0,0.0
2410,654.0,1.0,37.0,2.0,145610.07,2.0,0.0,0.0,186300.59,1.0,0.0,0.0
2411,596.0,0.0,33.0,1.0,138162.81,1.0,1.0,0.0,85412.54,0.0,1.0,0.0
2412,549.0,0.0,31.0,9.0,135020.21,2.0,1.0,1.0,23343.18,1.0,0.0,0.0
2413,754.0,1.0,38.0,2.0,0.0,2.0,1.0,0.0,180698.32,0.0,1.0,0.0
2414,815.0,0.0,25.0,8.0,135161.67,1.0,1.0,1.0,136071.05,1.0,0.0,0.0
2415,556.0,0.0,52.0,9.0,0.0,1.0,1.0,0.0,175149.2,1.0,0.0,0.0
2416,706.0,1.0,32.0,6.0,94486.47,1.0,1.0,1.0,146949.74,1.0,0.0,0.0
2417,850.0,1.0,46.0,9.0,117640.39,1.0,1.0,0.0,88920.68,0.0,0.0,1.0
2418,732.0,0.0,33.0,8.0,111379.55,1.0,1.0,1.0,45098.62,1.0,0.0,0.0
2419,614.0,1.0,40.0,6.0,0.0,1.0,1.0,1.0,20339.79,0.0,0.0,1.0
2420,580.0,0.0,57.0,0.0,136820.99,1.0,0.0,1.0,108528.74,1.0,0.0,0.0
2421,593.0,0.0,46.0,7.0,98752.51,1.0,1.0,0.0,145560.38,0.0,1.0,0.0
2422,653.0,0.0,25.0,2.0,158266.42,3.0,1.0,1.0,199357.24,1.0,0.0,0.0
2423,746.0,0.0,29.0,4.0,105599.67,1.0,1.0,1.0,43106.17,1.0,0.0,0.0
2424,662.0,0.0,29.0,10.0,0.0,2.0,1.0,0.0,137508.31,1.0,0.0,0.0
2425,573.0,1.0,31.0,2.0,0.0,2.0,1.0,1.0,91957.39,0.0,0.0,1.0
2426,684.0,0.0,39.0,4.0,139723.9,1.0,1.0,1.0,120612.11,1.0,0.0,0.0
2427,793.0,0.0,41.0,3.0,141806.46,1.0,1.0,0.0,102921.17,0.0,1.0,0.0
2428,798.0,0.0,49.0,5.0,132571.67,1.0,1.0,1.0,31686.33,1.0,0.0,0.0
2429,524.0,1.0,40.0,2.0,180516.9,1.0,1.0,0.0,180002.42,1.0,0.0,0.0
2430,816.0,1.0,31.0,8.0,0.0,2.0,1.0,1.0,28407.4,0.0,1.0,0.0
2431,742.0,0.0,41.0,4.0,92805.72,1.0,0.0,1.0,73743.95,1.0,0.0,0.0
2432,540.0,1.0,22.0,4.0,0.0,3.0,1.0,1.0,186233.26,0.0,1.0,0.0
2433,537.0,1.0,39.0,3.0,135309.36,1.0,1.0,0.0,31728.86,0.0,0.0,1.0
2434,759.0,0.0,74.0,6.0,128917.84,1.0,1.0,1.0,48244.64,1.0,0.0,0.0
2435,774.0,0.0,52.0,2.0,56580.93,1.0,1.0,0.0,113266.28,0.0,1.0,0.0
2436,608.0,1.0,42.0,8.0,131390.75,2.0,1.0,0.0,71178.09,0.0,0.0,1.0
2437,704.0,1.0,37.0,4.0,0.0,2.0,0.0,0.0,25684.93,1.0,0.0,0.0
2438,581.0,1.0,41.0,8.0,0.0,2.0,0.0,0.0,29737.14,0.0,1.0,0.0
2439,628.0,0.0,61.0,1.0,97361.66,1.0,1.0,1.0,149922.38,1.0,0.0,0.0
2440,566.0,0.0,42.0,6.0,0.0,1.0,1.0,0.0,180702.12,0.0,0.0,1.0
2441,701.0,1.0,59.0,7.0,0.0,2.0,0.0,1.0,27597.59,0.0,0.0,1.0
2442,735.0,1.0,29.0,10.0,0.0,2.0,1.0,1.0,95025.27,1.0,0.0,0.0
2443,680.0,0.0,34.0,1.0,0.0,2.0,1.0,0.0,167035.07,1.0,0.0,0.0
2444,560.0,1.0,57.0,0.0,0.0,2.0,0.0,1.0,116781.71,0.0,1.0,0.0
2445,663.0,0.0,29.0,4.0,102714.65,2.0,0.0,0.0,21170.81,1.0,0.0,0.0
2446,665.0,0.0,34.0,5.0,67816.72,1.0,1.0,1.0,29641.58,1.0,0.0,0.0
2447,758.0,1.0,51.0,8.0,81710.46,1.0,1.0,1.0,116520.07,1.0,0.0,0.0
2448,621.0,1.0,26.0,2.0,75237.54,1.0,0.0,1.0,44220.4,0.0,1.0,0.0
2449,764.0,1.0,28.0,10.0,124023.18,1.0,1.0,0.0,166188.28,0.0,1.0,0.0
2450,537.0,0.0,46.0,5.0,100727.5,1.0,0.0,1.0,140857.76,1.0,0.0,0.0
2451,589.0,0.0,46.0,10.0,107238.85,2.0,1.0,0.0,37024.28,1.0,0.0,0.0
2452,555.0,1.0,24.0,5.0,0.0,2.0,1.0,0.0,27513.47,1.0,0.0,0.0
2453,734.0,0.0,29.0,0.0,139994.66,1.0,1.0,0.0,17744.72,0.0,0.0,1.0
2454,783.0,0.0,59.0,9.0,126224.87,1.0,1.0,1.0,4423.63,0.0,1.0,0.0
2455,678.0,0.0,51.0,1.0,145751.03,1.0,0.0,0.0,109718.44,1.0,0.0,0.0
2456,661.0,1.0,47.0,5.0,0.0,1.0,0.0,1.0,107243.31,0.0,0.0,1.0
2457,607.0,0.0,25.0,4.0,121166.89,1.0,0.0,1.0,115288.24,0.0,0.0,1.0
2458,537.0,0.0,38.0,1.0,0.0,2.0,0.0,1.0,41233.97,0.0,0.0,1.0
2459,513.0,1.0,88.0,10.0,0.0,2.0,1.0,1.0,52952.24,1.0,0.0,0.0
2460,576.0,1.0,63.0,9.0,70655.48,1.0,0.0,0.0,78955.8,0.0,1.0,0.0
2461,660.0,1.0,41.0,1.0,129901.21,1.0,1.0,0.0,26025.6,1.0,0.0,0.0
2462,637.0,1.0,40.0,8.0,125470.81,1.0,1.0,1.0,174536.17,1.0,0.0,0.0
2463,672.0,0.0,53.0,9.0,169406.33,4.0,1.0,1.0,147311.47,1.0,0.0,0.0
2464,629.0,1.0,32.0,2.0,0.0,2.0,0.0,1.0,77965.44,0.0,1.0,0.0
2465,583.0,1.0,40.0,4.0,107041.3,1.0,1.0,1.0,5635.63,0.0,0.0,1.0
2466,763.0,0.0,32.0,10.0,95153.77,1.0,0.0,1.0,81310.1,0.0,1.0,0.0
2467,516.0,1.0,32.0,3.0,145166.09,2.0,0.0,0.0,111421.45,1.0,0.0,0.0
2468,617.0,0.0,27.0,4.0,0.0,2.0,0.0,0.0,190269.21,1.0,0.0,0.0
2469,700.0,1.0,38.0,9.0,65962.63,1.0,1.0,1.0,100950.48,0.0,1.0,0.0
2470,727.0,1.0,36.0,6.0,140418.81,1.0,1.0,1.0,113033.73,0.0,0.0,1.0
2471,689.0,0.0,31.0,3.0,139799.63,1.0,0.0,1.0,120663.57,0.0,1.0,0.0
2472,626.0,1.0,49.0,9.0,171787.84,2.0,1.0,0.0,187192.23,1.0,0.0,0.0
2473,686.0,1.0,38.0,6.0,149238.97,1.0,1.0,1.0,97825.23,0.0,1.0,0.0
2474,351.0,0.0,57.0,4.0,163146.46,1.0,1.0,0.0,169621.69,1.0,0.0,0.0
2475,739.0,0.0,37.0,8.0,0.0,2.0,1.0,0.0,191557.1,1.0,0.0,0.0
